"Dynamic Send: Asset Title","Original Industry","Product Interest","Producer","Region","Country","Language","Contact Type","Company Size","Industry","Dynamic Send: Created Date","Start Date","Expiration Date","Sub-Region","Product","Dynamic Send: Record Type","Asset Type"
"MDE_GFM_Agentforce Marketing_crm-marketing-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Saudi Arabia; United Arab Emirates","English","Customer; Prospect","MM; GB; EBU","","1/23/2026","1/26/2026","1/26/2027","MDE","Marketing Cloud","Generic","Demo"
"NL_GFM_Agentforce Marketing_crm-marketing-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Netherlands","Dutch","Customer; Prospect","MM; GB","","1/23/2026","1/26/2026","1/26/2027","Netherlands","Marketing Cloud","Generic","Demo"
"IT_GFM_Agentforce Marketing_crm-marketing-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","MM; GB; EBU","","1/23/2026","1/26/2026","1/26/2027","Italy","Marketing Cloud","Generic","Demo"
"DE_GFM_Agentforce Marketing_crm-marketing-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Germany","German","Customer; Prospect","MM; GB","","1/23/2026","1/26/2026","1/26/2027","Germany","Marketing Cloud","Generic","Demo"
"CH_GFM_Agentforce Marketing_crm-marketing-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","MM; GB","","1/23/2026","1/26/2026","1/26/2027","Switzerland & Liechtenstein","Marketing Cloud","Generic","Demo"
"ES_GFM_Agentforce Marketing_marketing-data-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Andora; Spain","Spanish","Customer; Prospect","MM; GB; EBU","","1/13/2026","1/13/2026","1/8/2027","Spain","Marketing Cloud","Generic","Demo"
"FR_GFM_Agentforce Marketing_marketing-data-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","France; Monaco","French","Customer; Prospect","MM; GB","","1/13/2026","1/13/2026","1/8/2027","France","Marketing Cloud","Generic","Demo"
"IT_GFM_Agentforce Marketing_marketing-data-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","MM; GB; EBU","","1/13/2026","1/13/2026","1/8/2027","Italy","Marketing Cloud","Generic","Demo"
"NL_GFM_Agentforce Marketing_marketing-data-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Netherlands","Dutch","Customer; Prospect","MM; GB","","1/13/2026","1/13/2026","1/8/2027","Netherlands","Marketing Cloud","Generic","Demo"
"DE_GFM_Agentforce Marketing_marketing-data-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Germany","German","Customer; Prospect","MM; GB","","1/13/2026","1/13/2026","1/8/2027","Germany","Marketing Cloud","Generic","Demo"
"AT_GFM_Agentforce Marketing_marketing-data-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Austria","German","Customer; Prospect","MM; GB","","1/13/2026","1/13/2026","1/8/2027","Austria","Marketing Cloud","Generic","Demo"
"GB_GFM_Agentforce Marketing_crm-marketing-demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","MM; GB","","1/8/2026","1/19/2026","1/19/2027","UK","Marketing Cloud","Generic","Demo"
"NL_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Netherlands","English","Customer; Prospect","MM; GB","","3/27/2026","3/30/2026","3/30/2027","Netherlands","Marketing Cloud","Generic","Demo"
"AT_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Austria","German","Customer; Prospect","MM; GB","","3/27/2026","3/30/2026","3/30/2027","Austria","Marketing Cloud","Generic","Demo"
"ES_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Andora; Spain","Spanish","Customer; Prospect","MM; GB; EBU","","3/27/2026","3/30/2026","3/30/2027","Spain","Marketing Cloud","Generic","Demo"
"DE_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Germany","German","Customer; Prospect","MM; GB","","3/27/2026","3/30/2026","3/30/2027","Germany","Marketing Cloud","Generic","Demo"
"IT_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","MM; GB; EBU","","3/27/2026","3/30/2026","3/30/2027","Italy","Marketing Cloud","Generic","Demo"
"FR_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","France; Monaco","French","Customer; Prospect","MM; GB","","3/27/2026","3/30/2026","3/30/2027","France","Marketing Cloud","Generic","Demo"
"BE_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Belgium","English","Customer; Prospect","MM; GB; EBU","","3/27/2026","3/30/2026","3/30/2027","Belgium","Marketing Cloud","Generic","Demo"
"NO_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Norway","English","Customer; Prospect","MM; GB; EBU","","3/27/2026","3/30/2026","3/30/2027","Norway","Marketing Cloud","Generic","Demo"
"CH_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","MM; GB","","3/27/2026","3/30/2026","3/30/2027","Switzerland & Liechtenstein","Marketing Cloud","Generic","Demo"
"PL_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Poland","English","Customer; Prospect","MM; GB; EBU","","3/27/2026","3/30/2026","3/30/2027","CEE","Marketing Cloud","Generic","Demo"
"ZA_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","South Africa","English","Customer; Prospect","MM; GB; EBU","","3/27/2026","3/30/2026","3/30/2027","Africa","Marketing Cloud","Generic","Demo"
"DK_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Denmark; Faroe Islands; Greenland","English","Customer; Prospect","MM; GB; EBU","","3/27/2026","3/30/2026","3/30/2027","Denmark","Marketing Cloud","Generic","Demo"
"FI_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Finland","English","Customer; Prospect","MM; GB; EBU","","3/27/2026","3/30/2026","3/30/2027","Finland","Marketing Cloud","Generic","Demo"
"IE_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Ireland","English","Customer; Prospect","MM; GB","","3/27/2026","3/30/2026","3/30/2027","Ireland","Marketing Cloud","Generic","Demo"
"SE_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Sweden","English","Customer; Prospect","MM; GB; EBU","","3/27/2026","3/30/2026","3/30/2027","Sweden","Marketing Cloud","Generic","Demo"
"GB_GFM_Agentforce Marketing_agentforce-marketing-template","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Stephen Clarke","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","MM; GB","","3/27/2026","3/30/2026","3/30/2027","UK","Marketing Cloud","Generic","Demo"
"PL_Account Based Marketing Demo","","Marketing Cloud; Marketing Cloud Account Engagement","Alessia Zucco","EMEA","Poland","English","Customer; Prospect","SMB; MM; GB; EBU","","2/14/2025","2/24/2025","12/31/2026","CEE","Marketing Cloud","Generic","Demo"
"AE_Account Based Marketing Demo","","Marketing Cloud; Marketing Cloud Account Engagement","Alessia Zucco","EMEA","United Arab Emirates","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","2/14/2025","2/24/2025","12/31/2026","MDE","Marketing Cloud","Generic","Demo"
"IL_Account Based Marketing Demo","","Marketing Cloud; Marketing Cloud Account Engagement","Alessia Zucco","EMEA","Israel","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","2/14/2025","2/24/2025","12/31/2026","Israel","Marketing Cloud","Generic","Demo"
"ZA_Account Based Marketing Demo","","Marketing Cloud; Marketing Cloud Account Engagement","Alessia Zucco","EMEA","South Africa","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","2/14/2025","2/24/2025","12/31/2026","Africa","Marketing Cloud","Generic","Demo"
"PL_Marketing Cloud and Data Cloud Demo","","Marketing Cloud","Alessia Zucco","EMEA","Poland","English","Customer; Prospect","SMB; MM; GB; EBU","","2/5/2025","2/11/2025","12/31/2026","CEE","Marketing Cloud","Generic","Demo"
"IL_Marketing Cloud and Data Cloud Demo","","Marketing Cloud","Alessia Zucco","EMEA","Israel","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/27/2025","1/29/2025","12/31/2026","Israel","Marketing Cloud","Generic","Demo"
"AE_Marketing Cloud and Data Cloud Demo","","Marketing Cloud","Alessia Zucco","EMEA","United Arab Emirates","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/27/2025","1/29/2025","12/31/2026","MDE","Marketing Cloud","Generic","Demo"
"PT_Agentforce Campaigns Demo","","Marketing Cloud","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","7/9/2025","7/11/2025","7/9/2026","Portugal","Marketing Cloud","Generic","Demo"
"PT_Marketing + Service Demo","","Marketing Cloud","Alessia Zucco","EMEA","Portugal","Portuguese","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","6/18/2025","6/18/2025","6/18/2026","Portugal","Marketing Cloud","Generic","Demo"
"PL_Customer Data Platform Demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Alessia Zucco","EMEA","Poland","English","Customer; Prospect","SMB; MM; GB; EBU","","3/7/2025","3/11/2025","8/1/2026","CEE","Marketing Cloud","Generic","Demo"
"IL_Customer Data Platform Demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Alessia Zucco","EMEA","Israel","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","3/7/2025","3/11/2025","8/1/2026","Israel","Marketing Cloud","Generic","Demo"
"ZA_Customer Data Platform Demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Alessia Zucco","EMEA","South Africa","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","3/7/2025","3/11/2025","8/1/2026","Africa","Marketing Cloud","Generic","Demo"
"AE_Customer Data Platform Demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Alessia Zucco","EMEA","United Arab Emirates","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","3/7/2025","3/11/2025","8/1/2026","MDE","Marketing Cloud","Generic","Demo"
"IL_Marketing and Service Demo","","Marketing Cloud","Alessia Zucco","EMEA","Israel","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","3/6/2025","3/11/2025","4/30/2027","Israel","Marketing Cloud","Generic","Demo"
"PL_Marketing and Service Demo","","Marketing Cloud","Alessia Zucco","EMEA","Poland","English","Customer; Prospect","SMB; MM; GB; EBU","","3/6/2025","3/11/2025","4/30/2027","CEE","Marketing Cloud","Generic","Demo"
"ZA_Marketing and Service Demo","","Marketing Cloud","Alessia Zucco","EMEA","South Africa","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","3/6/2025","3/11/2025","4/30/2027","Africa","Marketing Cloud","Generic","Demo"
"IL_Unified Conversations Demo with WhatsApp","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Alessia Zucco","EMEA","Israel","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","2/27/2025","3/3/2025","4/30/2027","Israel","Marketing Cloud","Generic","Demo"
"PL_Unified Conversations Demo with WhatsApp","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Alessia Zucco","EMEA","Poland","English","Customer; Prospect","SMB; MM; GB; EBU","","2/27/2025","3/3/2025","4/30/2027","CEE","Marketing Cloud","Generic","Demo"
"IT-Marketing + Service Demo (Whatsapp)","","Marketing Cloud","Alessia Zucco","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","7/28/2025","8/8/2025","8/6/2026","Italy","Marketing Cloud","Generic","Demo"
"FI_Marketing Cloud and Data Cloud Demo","","Marketing Cloud","Sharon Fels","EMEA","Finland","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/29/2025","1/31/2025","12/31/2026","Finland","Marketing Cloud","Generic","Demo"
"NO_Marketing Cloud and Data Cloud Demo","","Marketing Cloud","Sharon Fels","EMEA","Norway","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/29/2025","1/31/2025","12/31/2026","Norway","Marketing Cloud","Generic","Demo"
"BE_Marketing Cloud and Data Cloud Demo","","Marketing Cloud","Sharon Fels","EMEA","Belgium","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/29/2025","1/30/2025","12/31/2026","Belgium","Marketing Cloud","Generic","Demo"
"SE_Marketing Cloud and Data Cloud Demo","","Marketing Cloud","Sharon Fels","EMEA","Sweden","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/29/2025","1/31/2025","12/31/2026","Sweden","Marketing Cloud","Generic","Demo"
"DK_Marketing Cloud and Data Cloud Demo","","Marketing Cloud","Sharon Fels","EMEA","Denmark; Faroe Islands; Greenland","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","1/29/2025","1/31/2025","12/31/2026","Denmark","Marketing Cloud","Generic","Demo"
"FI_Marketing Cloud Demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Sharon Fels","EMEA","Finland","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/17/2024","2/10/2025","12/31/2026","Finland","Marketing Cloud","Generic","Demo"
"NO_Marketing Cloud Demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Sharon Fels","EMEA","Norway","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/17/2024","2/10/2025","12/31/2026","Norway","Marketing Cloud","Generic","Demo"
"DK_Marketing Cloud Demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Sharon Fels","EMEA","Denmark; Faroe Islands; Greenland","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/17/2024","2/10/2025","12/31/2026","Denmark","Marketing Cloud","Generic","Demo"
"BE_Marketing Cloud Demo","","Marketing Cloud; Marketing Cloud (Social); Marketing Cloud Account Engagement; Marketing Cloud Intelligence","Sharon Fels","EMEA","Belgium","English","Customer; Prospect","SB; ESB; SMB; SMB SNR; GRB; MM; GB; EBU","","12/17/2024","2/10/2025","12/31/2026","Belgium","Marketing Cloud","Generic","Demo"
"UK_Account Based Marketing Demo","","Marketing Cloud; Marketing Cloud Account Engagement","Sophie Walsh","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","2/14/2025","2/14/2025","12/31/2026","UK","Marketing Cloud","Generic","Demo"
"IE_Marketing Cloud and Data Cloud Demo","","Marketing Cloud","Sophie Walsh","EMEA","Ireland","English","Customer; Prospect","ESB; SMB; MM; GB","","1/27/2025","2/10/2025","12/31/2026","Ireland","Marketing Cloud","Generic","Demo"
